epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
1,native,observed-holdout,libreoffice/4096/namespaces-0,libreoffice,4096,namespaces-0,0.9751850172078008,1.4301432909916603,1.438583343763337,0.9585794023573598,0.9992462497634245
1,native,generated,namespaces/4096/namespaces-1,namespaces,4096,namespaces-1,1.0108375217397902,2.1384580302013445,2.144918951573623,0.9851964187384261,1.0186566678035023
1,native,tuning,gtk/4096/namespaces-1,gtk,4096,namespaces-1,1.0163618202548907,1.2014423264156953,1.1751018033740548,0.9965237940957861,1.0287771887424966
1,native,tuning,docbook/4096/namespaces-0,docbook,4096,namespaces-0,0.9709460904326118,1.1541991321732847,1.2045970377418826,0.9493134560885178,1.0050320356541005
1,native,generated,text/4096/namespaces-1,text,4096,namespaces-1,0.9886376184842594,1.0110368174941506,1.02265663231006,0.979227662148748,0.9990778827131844
1,native,tuning,maven/65536/namespaces-0,maven,65536,namespaces-0,1.0032431876205328,1.3678957394696258,1.368497906803582,0.9787599163306845,1.0091169556798778
1,native,tuning,vulkan/65536/namespaces-0,vulkan,65536,namespaces-0,1.0270625960451378,1.2424047714367095,1.2084865061518661,1.0045124163009007,1.0775690985423831
1,native,observed-holdout,qt/4096/namespaces-0,qt,4096,namespaces-0,1.0245540377422158,1.658647156654176,1.6188967058382744,1.0204943096286798,1.0380147750029902
1,native,observed-holdout,dotnet/4096/namespaces-1,dotnet,4096,namespaces-1,1.0147497222882205,1.0877987275224266,1.0617993824365592,0.9990844672298312,1.0462498251556143
1,native,tuning,batik/4096/namespaces-0,batik,4096,namespaces-0,0.9515399080463908,0.7770850401742905,0.8166604822384443,0.9448914204343183,0.9621116534280467
1,native,generated,namespaces/4096/namespaces-0,namespaces,4096,namespaces-0,1.0220407350018181,1.5100146206466065,1.473922483207582,1.0076536907681846,1.0517358197184936
1,native,observed-holdout,hadoop/65536/namespaces-1,hadoop,65536,namespaces-1,1.0177789045140702,1.385572732329623,1.3568715689706456,1.01646524884536,1.028595730203283
1,native,generated,entities/65536/namespaces-1,entities,65536,namespaces-1,1.0213154969791567,2.5500463094357957,2.492442957409294,1.0044770145288726,1.0377483955379123
1,native,tuning,gtk/65536/namespaces-0,gtk,65536,namespaces-0,1.0062067411259032,1.2906322349454538,1.2725802089102407,0.9296406341749854,1.052471859849355
