epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
1,native,generated,entities/4096/namespaces-1,entities,4096,namespaces-1,1.0731987784330714,2.66399815860939,2.507450125432204,1.0445954521578367,1.082960365360943
1,native,observed-holdout,dotnet/4096/namespaces-0,dotnet,4096,namespaces-0,0.822506665234005,0.8795285716768897,1.079614237803668,0.8117850232891438,0.8329598316908725
1,native,generated,text/65536/namespaces-1,text,65536,namespaces-1,0.9859246174497303,1.0320860682912787,1.0460746875493576,0.9766645973511132,1.1360487126723275
1,native,generated,text/65536/namespaces-0,text,65536,namespaces-0,0.9823092142263098,1.0227231012546916,1.0395807703531161,0.894117416433154,1.005834478482758
1,native,observed-holdout,qt/65536/namespaces-1,qt,65536,namespaces-1,1.0628212652351434,1.7134039196839612,1.6099021603269847,1.056202846558875,1.080347632444736
1,native,generated,elements/65536/namespaces-1,elements,65536,namespaces-1,0.6323183530263429,1.1508204424838542,1.8200016447030283,0.6204273753613301,0.6689587342818922
1,native,observed-holdout,hadoop/4096/namespaces-0,hadoop,4096,namespaces-0,1.060015828825222,1.432662569868398,1.3501280990302136,1.0354587012621197,1.1100218904866461
1,native,tuning,maven/65536/namespaces-1,maven,65536,namespaces-1,1.0271346033213375,1.6053441280568264,1.5632371935531508,1.011549771316341,1.039178697112103
1,native,tuning,vulkan/4096/namespaces-0,vulkan,4096,namespaces-0,0.9400375048655024,1.164404521856345,1.2379682682481403,0.9269609695104721,0.956585323309518
1,native,tuning,maven/4096/namespaces-0,maven,4096,namespaces-0,1.0550538134328875,1.3177324679999394,1.2511129277426376,1.0358524528734492,1.0646216446807115
1,native,generated,namespaces/65536/namespaces-1,namespaces,65536,namespaces-1,1.027898807020227,2.2217209623597722,2.136345323956487,1.0195250016009718,1.0534714373503966
1,native,generated,elements/4096/namespaces-1,elements,4096,namespaces-1,0.6396154111665319,1.1879210549195431,1.85503597519541,0.607905410290855,0.6477278122411118
1,native,tuning,batik/4096/namespaces-1,batik,4096,namespaces-1,1.0145294389630337,0.9128311952065156,0.8859148595280593,0.5584773497157949,1.0534408274300013
1,native,observed-holdout,qt/4096/namespaces-1,qt,4096,namespaces-1,1.0587923622523443,1.7248252129585855,1.6309609029637184,1.0575515389880288,1.0654982857316886
1,native,tuning,vulkan/4096/namespaces-1,vulkan,4096,namespaces-1,0.9490375159084228,1.1930337764295864,1.258239103941389,0.931275639617784,0.9621896725682832
1,native,generated,text/4096/namespaces-0,text,4096,namespaces-0,0.9822711168346427,1.0165304171728442,1.0206434278706402,0.9772551143902742,1.0044811859651048
1,native,tuning,gtk/4096/namespaces-0,gtk,4096,namespaces-0,1.0133542037945338,1.169883216395864,1.159087778267578,0.9847609722359832,1.0260125169980188
1,native,tuning,wayland/65536/namespaces-1,wayland,65536,namespaces-1,0.9081511640167113,0.9116199029399685,1.0073991542035352,0.557675776474366,0.9420422390834091
1,native,observed-holdout,musescore/4096/namespaces-1,musescore,4096,namespaces-1,1.018900100566321,1.6410456446027948,1.612688254873807,0.9955612592515298,1.0591558842688937
1,native,tuning,vulkan/65536/namespaces-1,vulkan,65536,namespaces-1,0.9317228608687566,1.1692997361026305,1.2617441830567022,0.9223803735908006,0.9568889357826413
1,native,tuning,wayland/4096/namespaces-0,wayland,4096,namespaces-0,0.914756815184075,0.9062191044960047,0.9932674653673018,0.9042276392846007,0.9624249284063529
1,native,tuning,wayland/4096/namespaces-1,wayland,4096,namespaces-1,0.9114130687904617,0.9236531110825374,1.0098190484317173,0.9015021917734263,0.924391941044375
1,native,observed-holdout,musescore/4096/namespaces-0,musescore,4096,namespaces-0,1.0226582913518574,1.6380188089718009,1.5979034183136385,1.0163977898647054,1.0299497625180682
1,native,observed-holdout,libreoffice/65536/namespaces-1,libreoffice,65536,namespaces-1,1.048997159986268,1.648831281346854,1.5843402707057779,1.0287219816411026,1.0830661613463615
1,native,generated,entities/65536/namespaces-0,entities,65536,namespaces-0,1.086407915992556,2.6960346248507308,2.4976893031147456,1.0517570839289754,1.1163923186389064
1,native,observed-holdout,libreoffice/4096/namespaces-0,libreoffice,4096,namespaces-0,1.0406940468967776,1.5122094047372068,1.4354918639198015,1.021150192989461,1.905427066017589
1,native,generated,namespaces/4096/namespaces-1,namespaces,4096,namespaces-1,1.0273270687480764,2.220732706325941,2.144097409840913,1.000642510826253,1.0499429384138725
1,native,tuning,gtk/4096/namespaces-1,gtk,4096,namespaces-1,1.0118932961724123,1.187067006060496,1.1821210882458397,0.9892266536034261,1.0293667628751262
1,native,tuning,docbook/4096/namespaces-0,docbook,4096,namespaces-0,0.879780508579769,1.059679226082298,1.1877675825484246,0.855494792846289,0.9053442336456989
1,native,generated,text/4096/namespaces-1,text,4096,namespaces-1,0.990100578728379,1.0164789994076953,1.0266421626711852,0.9761451887637502,1.5084280101453613
1,native,tuning,maven/65536/namespaces-0,maven,65536,namespaces-0,1.040518201410606,1.4252007303864505,1.358369907774405,1.0388696316625816,1.0626072358200773
1,native,tuning,vulkan/65536/namespaces-0,vulkan,65536,namespaces-0,0.9474555278404398,1.1485453835308352,1.2071533815112367,0.9319685667208798,0.9649833783382248
1,native,observed-holdout,qt/4096/namespaces-0,qt,4096,namespaces-0,1.059955252257768,1.7035876506166525,1.6046147740241454,1.0574613083882594,1.0838565588080262
1,native,observed-holdout,dotnet/4096/namespaces-1,dotnet,4096,namespaces-1,0.8175680463872745,0.9103188248548767,1.1092464106739086,0.8116528075611302,0.8331772540266695
1,native,tuning,batik/4096/namespaces-0,batik,4096,namespaces-0,0.97683910173639,0.7973051860392144,0.8196787119282395,0.9533170398749367,1.0007727626037128
1,native,generated,namespaces/4096/namespaces-0,namespaces,4096,namespaces-0,1.0606207272965102,1.5612626713525912,1.457391938754799,0.9818136799531871,1.0833404962496815
1,native,observed-holdout,hadoop/65536/namespaces-1,hadoop,65536,namespaces-1,1.050076198292219,1.4473027354431296,1.3845815983758032,0.9884310691133725,1.1043629131979291
1,native,generated,entities/65536/namespaces-1,entities,65536,namespaces-1,1.0845217749808227,2.7067694841149113,2.494514997293824,1.0734672303943544,1.0973759668428098
1,native,tuning,gtk/65536/namespaces-0,gtk,65536,namespaces-0,1.0027746947835738,1.2647128764617497,1.2749773924974275,0.9595232816842306,1.1113919655006725
1,native,tuning,wayland/65536/namespaces-0,wayland,65536,namespaces-0,0.9134275244231498,0.8988205697825568,0.9800763988079922,0.8961057163074044,0.9260876025754697
1,native,observed-holdout,libreoffice/65536/namespaces-0,libreoffice,65536,namespaces-0,1.0447800441412745,1.4973957896402044,1.443083463721467,1.0330145006749314,1.1700781628106867
1,native,observed-holdout,qt/65536/namespaces-0,qt,65536,namespaces-0,1.0681547432254404,1.6922351564254556,1.5779919230305095,1.055767662305109,1.0794885925272788
1,native,observed-holdout,libreoffice/4096/namespaces-1,libreoffice,4096,namespaces-1,1.0283503714997206,1.5887194543858105,1.5378902547801583,0.9505085401613369,1.0569084822391526
1,native,tuning,batik/65536/namespaces-1,batik,65536,namespaces-1,1.0118332611227487,1.0215911644781195,0.9956321644019378,0.9312105693411391,1.8173197288551928
1,native,generated,elements/4096/namespaces-0,elements,4096,namespaces-0,0.6039365499058275,1.1028853331272284,1.7720897559108701,0.5860592123374759,0.6366885688841661
1,native,observed-holdout,dotnet/65536/namespaces-1,dotnet,65536,namespaces-1,0.8202269314784885,0.910587655691151,1.1121221564515844,0.7745381760465758,0.8401352826210172
1,native,generated,entities/4096/namespaces-0,entities,4096,namespaces-0,1.07699845975494,2.655366796946369,2.492135558878595,1.0464097176971248,1.0872611459562302
1,native,tuning,docbook/65536/namespaces-1,docbook,65536,namespaces-1,1.0029074818786616,1.5816070937483742,1.572201558143106,0.9912885899161935,1.0722701733488371
1,native,generated,elements/65536/namespaces-0,elements,65536,namespaces-0,0.6172190146094818,1.0956096596496177,1.7731685197249503,0.6005954203409735,0.6364312230309789
1,native,observed-holdout,hadoop/65536/namespaces-0,hadoop,65536,namespaces-0,1.0573376461284953,1.435508068163592,1.368230153897212,1.0278289868050867,1.2057918338623703
1,native,tuning,gtk/65536/namespaces-1,gtk,65536,namespaces-1,0.9963809977567348,1.2783512226103526,1.2794808449332413,0.9728447536452873,1.0098133457488547
1,native,observed-holdout,musescore/65536/namespaces-0,musescore,65536,namespaces-0,1.025611607544433,1.6190878570758884,1.583400165202627,1.0114651366998095,1.0432724388466015
1,native,tuning,docbook/4096/namespaces-1,docbook,4096,namespaces-1,1.0145833040824825,1.4599505244187738,1.450619564122368,0.97866028593144,1.039992138038153
1,native,observed-holdout,hadoop/4096/namespaces-1,hadoop,4096,namespaces-1,1.040540418613296,1.4326570470950342,1.3751037788907041,0.9423675536858886,1.0609625746322993
1,native,observed-holdout,dotnet/65536/namespaces-0,dotnet,65536,namespaces-0,0.8183363323631242,0.8856165094672338,1.0821123091105855,0.7975087111697992,0.8243657024518062
1,native,observed-holdout,musescore/65536/namespaces-1,musescore,65536,namespaces-1,1.0124450398276277,1.6362853281351573,1.6178411353043982,0.9861616276426459,1.0232100257096963
1,native,generated,namespaces/65536/namespaces-0,namespaces,65536,namespaces-0,1.071702783583737,1.5918280589804956,1.4823263070235377,0.9771513441090334,1.140196003806514
1,native,tuning,docbook/65536/namespaces-0,docbook,65536,namespaces-0,0.8778936708408989,1.100943010342784,1.249978391249432,0.8688722242832159,1.0021801229562735
1,native,tuning,batik/65536/namespaces-0,batik,65536,namespaces-0,0.9650793501869408,0.8620156996443378,0.8924955829279118,0.9247642957771918,1.006294172814201
1,native,tuning,maven/4096/namespaces-1,maven,4096,namespaces-1,1.0391648216290383,1.5162662063032455,1.4700871130288922,1.0095898968735284,1.0464861935386374
1,python,observed-holdout,libreoffice/65536/pyexpat-events,libreoffice,65536,pyexpat-events,1.018692496099681,1.226986342466405,1.1978768190448783,1.0151142231062613,1.0273444648827363
1,python,observed-holdout,hadoop/65536/elementtree,hadoop,65536,elementtree,1.0577518407856301,1.2676448806133176,1.1898779915278277,1.0390358434393185,1.093791371125693
1,python,tuning,vulkan/4096/elementtree,vulkan,4096,elementtree,0.9733688664521574,1.1161770456160922,1.1152978860373552,0.9616723720219488,1.0378944508089183
1,python,observed-holdout,libreoffice/4096/elementtree,libreoffice,4096,elementtree,1.0250015052274675,1.373404554652753,1.3412101124055282,0.9556105266984596,1.029613752121136
1,python,tuning,vulkan/4096/pyexpat-events,vulkan,4096,pyexpat-events,0.9835126075293741,1.0803763163886004,1.0999776213560193,0.9123071837437152,1.0021262551496855
1,python,observed-holdout,hadoop/4096/pyexpat-events,hadoop,4096,pyexpat-events,1.012124907255867,1.164677319266358,1.1550361023379294,0.9990532274707573,1.0303258126067876
1,python,tuning,wayland/65536/pyexpat-events,wayland,65536,pyexpat-events,0.9733032827677413,0.9886595341463709,1.0134995352729819,0.9673501853823233,0.983832575321937
1,python,observed-holdout,musescore/4096/elementtree,musescore,4096,elementtree,1.0198997365067277,1.276564480300046,1.2518351333676234,0.9917210735197586,1.0757489417638755
1,python,observed-holdout,musescore/65536/elementtree,musescore,65536,elementtree,1.017128704145698,1.2713223983500639,1.2502242685177665,0.98973121229976,1.040463539395542
1,python,tuning,wayland/4096/elementtree,wayland,4096,elementtree,0.945446502728853,0.9695780017034585,1.0234092412833324,0.9219302728606807,0.9668300956418424
1,python,tuning,wayland/4096/pyexpat-events,wayland,4096,pyexpat-events,0.969689379067574,1.007432036239581,1.0415843315949085,0.9532685824035849,0.9837025088181369
1,python,observed-holdout,qt/65536/pyexpat-events,qt,65536,pyexpat-events,1.0296010234270883,1.149458083185439,1.1215895434141412,1.0051469703657432,1.0516620094778846
1,python,observed-holdout,dotnet/65536/pyexpat-events,dotnet,65536,pyexpat-events,0.9346291026642297,1.0030391924252806,1.0761419982135667,0.8984590002131375,0.9391043877447409
1,python,tuning,maven/65536/pyexpat-events,maven,65536,pyexpat-events,1.0166683760797282,1.27035002916961,1.2653492536898074,0.9946160467892777,1.0351946512487527
1,python,observed-holdout,libreoffice/4096/pyexpat-events,libreoffice,4096,pyexpat-events,1.009636093947909,1.2269358802623889,1.2105930249864778,0.964093992389171,1.0600945681683251
1,python,observed-holdout,dotnet/4096/pyexpat-events,dotnet,4096,pyexpat-events,0.9141657318297218,0.9845376378279688,1.0812089424933038,0.9003056895968967,0.9181896017926865
1,python,tuning,gtk/4096/pyexpat-events,gtk,4096,pyexpat-events,1.0037750208455651,1.133292529568803,1.1290304162123244,0.9974398490754705,1.011482653016152
1,python,tuning,vulkan/65536/elementtree,vulkan,65536,elementtree,0.9765210259779228,1.1059908560167078,1.1372990709763247,0.9448840685169027,0.9969229942873239
1,python,tuning,docbook/4096/pyexpat-events,docbook,4096,pyexpat-events,1.0150361777537473,1.2837014690852695,1.2707772764278125,0.9903529798196417,1.0477353301969454
1,python,observed-holdout,hadoop/4096/elementtree,hadoop,4096,elementtree,1.0359224132635005,1.2802436298374011,1.2242996511757849,1.0160016042049926,1.0498793801223147
1,python,tuning,maven/4096/pyexpat-events,maven,4096,pyexpat-events,1.0182153533638898,1.2473089262871992,1.2255637711197165,0.9279729161665646,1.0420404219986183
1,python,observed-holdout,qt/4096/pyexpat-events,qt,4096,pyexpat-events,1.0224147026328705,1.1224351547221902,1.0938726842669668,0.9936550724182003,1.0376459339155923
1,python,observed-holdout,libreoffice/65536/elementtree,libreoffice,65536,elementtree,1.0241298244860975,1.362125088723041,1.3326462567364628,1.0091411038990337,1.0329998110956762
1,python,tuning,maven/4096/elementtree,maven,4096,elementtree,1.0318545290209988,1.366267177062733,1.3279862871644765,1.0187322894790136,1.0659238784532714
1,python,tuning,batik/65536/pyexpat-events,batik,65536,pyexpat-events,1.0273009457308993,1.0635573049588876,1.022989074928043,0.9432205859030676,1.0900930354020935
1,python,observed-holdout,dotnet/65536/elementtree,dotnet,65536,elementtree,0.8701177816549251,0.9514658122825319,1.09376805314279,0.8538611625193497,0.8777996612101313
