epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
1,native,generated,entities/4096/namespaces-0,entities,4096,namespaces-0,0.7115081321821294,1.7783464337371608,2.4994752884619906,0.7024270881137176,0.7387072420768938
1,native,tuning,docbook/65536/namespaces-1,docbook,65536,namespaces-1,0.9997757438097283,1.5493875889324138,1.5497351266278414,0.9832213157936748,1.0176420594666413
1,native,generated,elements/65536/namespaces-0,elements,65536,namespaces-0,0.9818831212139083,1.7028425279345465,1.7524511358786574,0.9261343162182464,1.029906384847909
1,native,observed-holdout,hadoop/65536/namespaces-0,hadoop,65536,namespaces-0,0.9741688404237653,1.3152406675075767,1.3553069778610383,0.9575051840384728,1.0101590555408508
1,native,tuning,gtk/65536/namespaces-1,gtk,65536,namespaces-1,0.970460738421165,1.2218394581206087,1.2583192201455675,0.963560328545878,0.9864983827336516
1,native,observed-holdout,musescore/65536/namespaces-0,musescore,65536,namespaces-0,0.9743338733687653,1.53617008750437,1.5774498851743228,0.9657604896629328,0.9836674503477224
1,native,tuning,docbook/4096/namespaces-1,docbook,4096,namespaces-1,0.9967134387883915,1.4249816502847292,1.4378862994334463,0.9884333985616532,1.0489593144011926
1,native,observed-holdout,hadoop/4096/namespaces-1,hadoop,4096,namespaces-1,0.9955398529910863,1.3341970070797056,1.3385331316856666,0.9821123463628694,1.0370546006469417
1,native,observed-holdout,dotnet/65536/namespaces-0,dotnet,65536,namespaces-0,0.9887656542915721,1.078104309628367,1.0884414331534051,0.9657055334912464,1.024388538719509
1,native,observed-holdout,musescore/65536/namespaces-1,musescore,65536,namespaces-1,0.9766930516384632,1.5526052762197033,1.5996342127537007,0.9566421654411289,1.001328721241925
1,native,generated,namespaces/65536/namespaces-0,namespaces,65536,namespaces-0,0.9739384438731771,1.4206980362732473,1.4585633282526895,0.9664691509084365,0.9989363209521909
1,native,tuning,docbook/65536/namespaces-0,docbook,65536,namespaces-0,0.9857541531159356,1.2728394781493484,1.288591032206801,0.943959529467009,1.0373635420907836
1,native,tuning,batik/65536/namespaces-0,batik,65536,namespaces-0,1.004162501750472,0.8851425700393226,0.878931897360311,0.9616074387857491,1.0337346298051957
1,native,tuning,maven/4096/namespaces-1,maven,4096,namespaces-1,0.9976514512826689,1.4693472427447305,1.441940015543458,0.9764998770124941,1.0562165792300346
1,python,observed-holdout,libreoffice/65536/pyexpat-events,libreoffice,65536,pyexpat-events,1.0047250860400263,1.2162714466711342,1.2102000824215104,0.9805728675617051,1.030201596873018
1,python,observed-holdout,hadoop/65536/elementtree,hadoop,65536,elementtree,1.0065504871482989,1.2140882367275307,1.1978307912372348,0.9868825082896809,1.1070843044211618
1,python,tuning,vulkan/4096/elementtree,vulkan,4096,elementtree,1.015109019952114,1.1557383391868037,1.1385361734263022,0.9401126039846547,1.0449178657982707
1,python,observed-holdout,libreoffice/4096/elementtree,libreoffice,4096,elementtree,0.9991337356158008,1.3394071973211352,1.3323838593970512,0.9713197264038594,1.0110441251184608
1,python,tuning,vulkan/4096/pyexpat-events,vulkan,4096,pyexpat-events,1.001375316937631,1.099924730772632,1.0974030005838111,0.9853914133451734,1.058316952167865
1,python,observed-holdout,hadoop/4096/pyexpat-events,hadoop,4096,pyexpat-events,0.9965555213145665,1.1516131252540494,1.165591985735565,0.9695643336137392,1.0093494028578494
1,python,tuning,wayland/65536/pyexpat-events,wayland,65536,pyexpat-events,0.9994869214129689,1.0264294639615343,1.0269563732864826,0.9193057872274537,1.0368986075085456
1,python,observed-holdout,musescore/4096/elementtree,musescore,4096,elementtree,1.0125129783251618,1.302887579776967,1.2851492289739022,0.9064025382763421,1.0652344069761512
1,python,observed-holdout,musescore/65536/elementtree,musescore,65536,elementtree,1.0114785719651924,1.2783432642024037,1.2786148369289356,0.9847199678764249,1.0277826680549578
1,python,tuning,wayland/4096/elementtree,wayland,4096,elementtree,1.0103306772505816,1.0317848003947352,1.0211709240016347,0.9786977447119876,1.0223005069596938
1,python,tuning,wayland/4096/pyexpat-events,wayland,4096,pyexpat-events,1.000704697057511,1.0270634391230236,1.0346556289196787,0.9820275168393623,1.0080211161784234
1,python,observed-holdout,qt/65536/pyexpat-events,qt,65536,pyexpat-events,1.0021405636665481,1.1267021431880908,1.11487396930809,0.9258154052968927,1.0803777959223637
1,python,observed-holdout,dotnet/65536/pyexpat-events,dotnet,65536,pyexpat-events,0.9917925085452238,1.0681708203752123,1.0796921396596215,0.9614264164654557,1.013926826453276
1,python,tuning,maven/65536/pyexpat-events,maven,65536,pyexpat-events,0.9802004970970158,1.2450954685301714,1.2839585040429184,0.9483283294871406,0.9923206120931173
1,python,observed-holdout,libreoffice/4096/pyexpat-events,libreoffice,4096,pyexpat-events,1.0051740552358919,1.2190251011901978,1.2180434998152205,0.9925085119272029,1.017815500054364
1,python,observed-holdout,dotnet/4096/pyexpat-events,dotnet,4096,pyexpat-events,0.9875336962198461,1.0625847878119872,1.069554002634275,0.932879310970372,1.0843670138651598
1,python,tuning,gtk/4096/pyexpat-events,gtk,4096,pyexpat-events,0.9868414986067747,1.1161776227492284,1.1341361056798132,0.9258995772985075,1.0130745270271941
1,python,tuning,vulkan/65536/elementtree,vulkan,65536,elementtree,1.0010226947043663,1.164265258410822,1.1630757869627184,0.9735861032130587,1.1034348355445998
1,python,tuning,docbook/4096/pyexpat-events,docbook,4096,pyexpat-events,1.002221354966075,1.2888575214761606,1.290092186581712,0.9802537461494284,1.0141542168836897
1,python,observed-holdout,hadoop/4096/elementtree,hadoop,4096,elementtree,1.0048620542420317,1.2637491258219984,1.2603207628815205,0.9850803222609823,1.017995724896738
1,python,tuning,maven/4096/pyexpat-events,maven,4096,pyexpat-events,0.9859994201001344,1.2148777066687315,1.2174015980178148,0.9786403899610623,1.0030796073445172
1,python,observed-holdout,qt/4096/pyexpat-events,qt,4096,pyexpat-events,0.9896290196289518,1.083546032179674,1.0957562451397052,0.9611779488746595,1.0087526880007007
1,python,observed-holdout,libreoffice/65536/elementtree,libreoffice,65536,elementtree,1.0161921041539832,1.3525311656214236,1.3280447492405862,0.9688283343756798,1.039227742506025
1,python,tuning,maven/4096/elementtree,maven,4096,elementtree,1.0115280193864207,1.3555630853771274,1.347167602461119,0.9628852948673197,1.033556935085701
1,python,tuning,batik/65536/pyexpat-events,batik,65536,pyexpat-events,1.0091689660834355,1.0447853325021206,1.0454798826487846,0.9364630685731605,1.0591315011008526
1,python,observed-holdout,dotnet/65536/elementtree,dotnet,65536,elementtree,0.9953292980020121,1.1280426047011785,1.122114820637867,0.9707364163141406,1.019864689896359
1,python,tuning,batik/65536/elementtree,batik,65536,elementtree,1.0139817532796984,1.0585657907493102,1.0423155084715192,0.9606069810521631,1.0831102034990134
1,python,tuning,vulkan/65536/pyexpat-events,vulkan,65536,pyexpat-events,1.0250128462727959,1.0828393402253491,1.0897423052580653,0.9789864702446734,1.0936433465277924
1,python,tuning,gtk/65536/pyexpat-events,gtk,65536,pyexpat-events,0.9979764055341543,1.1546937498780954,1.1650114748312086,0.8717261719100163,1.1137886917019877
1,python,tuning,wayland/65536/elementtree,wayland,65536,elementtree,1.0071225248048479,1.0138907631567209,1.0035228936206024,0.9906440007720068,1.0513845196354983
1,python,tuning,docbook/65536/elementtree,docbook,65536,elementtree,1.0108134162917177,1.3745191142614808,1.4095887821868613,0.7177706986903255,1.0618892417378996
1,python,observed-holdout,hadoop/65536/pyexpat-events,hadoop,65536,pyexpat-events,1.0075723668501648,1.153094795618227,1.1351161560253251,0.9907496300956063,1.0236976196203649
1,python,tuning,batik/4096/elementtree,batik,4096,elementtree,0.9879723508348527,1.0555764465174506,1.0632374346517646,0.9658709263665974,1.0230273898663491
1,python,observed-holdout,musescore/65536/pyexpat-events,musescore,65536,pyexpat-events,1.0124129555429475,1.1690309251248323,1.1532363194957918,0.9885935817513943,1.0326830541744154
1,python,tuning,gtk/65536/elementtree,gtk,65536,elementtree,0.9807863172972243,1.1642970262379118,1.188408113077938,0.975036099848205,1.026484479930218
